GoidDecimal;GoidLittleEndian;GoidBigEndian;ClothesType;ShortName;ItemName;ModelId;ColorId
18423;0xf7470000;0x000047f7;MALE PANTS;Armor_M_Pants_A3_C11_1;Armored Sienna Arasiki Leather Pants;3;10
19467;0x0b4c0000;0x00004c0b;MALE PANTS;Armor_M_Pants_A3_C11_2;Armored Sienna Arasiki Leather Pants;3;10
20511;0x1f500000;0x0000501f;MALE PANTS;Armor_M_Pants_A3_C11_3;Armored Sienna Arasiki Leather Pants;3;10
21555;0x33540000;0x00005433;MALE PANTS;Armor_M_Pants_A3_C11_4;Armored Sienna Arasiki Leather Pants;3;10
22599;0x47580000;0x00005847;MALE PANTS;Armor_M_Pants_A3_C11_5;Armored Sienna Arasiki Leather Pants;3;10
23643;0x5b5c0000;0x00005c5b;MALE PANTS;Armor_M_Pants_A3_C11_6;Armored Sienna Arasiki Leather Pants;3;10
18424;0xf8470000;0x000047f8;MALE PANTS;Armor_M_Pants_A3_C12_1;Armored Orange Arasiki Leather Pants;3;11
19468;0x0c4c0000;0x00004c0c;MALE PANTS;Armor_M_Pants_A3_C12_2;Armored Orange Arasiki Leather Pants;3;11
20512;0x20500000;0x00005020;MALE PANTS;Armor_M_Pants_A3_C12_3;Armored Orange Arasiki Leather Pants;3;11
21556;0x34540000;0x00005434;MALE PANTS;Armor_M_Pants_A3_C12_4;Armored Orange Arasiki Leather Pants;3;11
22600;0x48580000;0x00005848;MALE PANTS;Armor_M_Pants_A3_C12_5;Armored Orange Arasiki Leather Pants;3;11
23644;0x5c5c0000;0x00005c5c;MALE PANTS;Armor_M_Pants_A3_C12_6;Armored Orange Arasiki Leather Pants;3;11
18425;0xf9470000;0x000047f9;MALE PANTS;Armor_M_Pants_A3_C13_1;Armored Crimson Arasiki Leather Pants;3;12
19469;0x0d4c0000;0x00004c0d;MALE PANTS;Armor_M_Pants_A3_C13_2;Armored Crimson Arasiki Leather Pants;3;12
20513;0x21500000;0x00005021;MALE PANTS;Armor_M_Pants_A3_C13_3;Armored Crimson Arasiki Leather Pants;3;12
21557;0x35540000;0x00005435;MALE PANTS;Armor_M_Pants_A3_C13_4;Armored Crimson Arasiki Leather Pants;3;12
22601;0x49580000;0x00005849;MALE PANTS;Armor_M_Pants_A3_C13_5;Armored Crimson Arasiki Leather Pants;3;12
23645;0x5d5c0000;0x00005c5d;MALE PANTS;Armor_M_Pants_A3_C13_6;Armored Crimson Arasiki Leather Pants;3;12
18426;0xfa470000;0x000047fa;MALE PANTS;Armor_M_Pants_A3_C14_1;Armored Eggplant Arasiki Leather Pants;3;13
19470;0x0e4c0000;0x00004c0e;MALE PANTS;Armor_M_Pants_A3_C14_2;Armored Eggplant Arasiki Leather Pants;3;13
20514;0x22500000;0x00005022;MALE PANTS;Armor_M_Pants_A3_C14_3;Armored Eggplant Arasiki Leather Pants;3;13
21558;0x36540000;0x00005436;MALE PANTS;Armor_M_Pants_A3_C14_4;Armored Eggplant Arasiki Leather Pants;3;13
22602;0x4a580000;0x0000584a;MALE PANTS;Armor_M_Pants_A3_C14_5;Armored Eggplant Arasiki Leather Pants;3;13
23646;0x5e5c0000;0x00005c5e;MALE PANTS;Armor_M_Pants_A3_C14_6;Armored Eggplant Arasiki Leather Pants;3;13
18427;0xfb470000;0x000047fb;MALE PANTS;Armor_M_Pants_A3_C15_1;Armored Teal Arasiki Leather Pants;3;14
19471;0x0f4c0000;0x00004c0f;MALE PANTS;Armor_M_Pants_A3_C15_2;Armored Teal Arasiki Leather Pants;3;14
20515;0x23500000;0x00005023;MALE PANTS;Armor_M_Pants_A3_C15_3;Armored Teal Arasiki Leather Pants;3;14
21559;0x37540000;0x00005437;MALE PANTS;Armor_M_Pants_A3_C15_4;Armored Teal Arasiki Leather Pants;3;14
22603;0x4b580000;0x0000584b;MALE PANTS;Armor_M_Pants_A3_C15_5;Armored Teal Arasiki Leather Pants;3;14
23647;0x5f5c0000;0x00005c5f;MALE PANTS;Armor_M_Pants_A3_C15_6;Armored Teal Arasiki Leather Pants;3;14
18428;0xfc470000;0x000047fc;MALE PANTS;Armor_M_Pants_A3_C16_1;Armored Dim Magenta Arasiki Leather Pants;3;15
19472;0x104c0000;0x00004c10;MALE PANTS;Armor_M_Pants_A3_C16_2;Armored Dim Magenta Arasiki Leather Pants;3;15
20516;0x24500000;0x00005024;MALE PANTS;Armor_M_Pants_A3_C16_3;Armored Dim Magenta Arasiki Leather Pants;3;15
21560;0x38540000;0x00005438;MALE PANTS;Armor_M_Pants_A3_C16_4;Armored Dim Magenta Arasiki Leather Pants;3;15
22604;0x4c580000;0x0000584c;MALE PANTS;Armor_M_Pants_A3_C16_5;Armored Dim Magenta Arasiki Leather Pants;3;15
23648;0x605c0000;0x00005c60;MALE PANTS;Armor_M_Pants_A3_C16_6;Armored Dim Magenta Arasiki Leather Pants;3;15
18429;0xfd470000;0x000047fd;MALE PANTS;Armor_M_Pants_A3_C17_1;Armored Olive Drab Arasiki Leather Pants;3;16
19473;0x114c0000;0x00004c11;MALE PANTS;Armor_M_Pants_A3_C17_2;Armored Olive Drab Arasiki Leather Pants;3;16
20517;0x25500000;0x00005025;MALE PANTS;Armor_M_Pants_A3_C17_3;Armored Olive Drab Arasiki Leather Pants;3;16
21561;0x39540000;0x00005439;MALE PANTS;Armor_M_Pants_A3_C17_4;Armored Olive Drab Arasiki Leather Pants;3;16
22605;0x4d580000;0x0000584d;MALE PANTS;Armor_M_Pants_A3_C17_5;Armored Olive Drab Arasiki Leather Pants;3;16
23649;0x615c0000;0x00005c61;MALE PANTS;Armor_M_Pants_A3_C17_6;Armored Olive Drab Arasiki Leather Pants;3;16
18430;0xfe470000;0x000047fe;MALE PANTS;Armor_M_Pants_A3_C18_1;Armored Brown Drab Arasiki Leather Pants;3;17
19474;0x124c0000;0x00004c12;MALE PANTS;Armor_M_Pants_A3_C18_2;Armored Brown Drab Arasiki Leather Pants;3;17
20518;0x26500000;0x00005026;MALE PANTS;Armor_M_Pants_A3_C18_3;Armored Brown Drab Arasiki Leather Pants;3;17
21562;0x3a540000;0x0000543a;MALE PANTS;Armor_M_Pants_A3_C18_4;Armored Brown Drab Arasiki Leather Pants;3;17
22606;0x4e580000;0x0000584e;MALE PANTS;Armor_M_Pants_A3_C18_5;Armored Brown Drab Arasiki Leather Pants;3;17
23650;0x625c0000;0x00005c62;MALE PANTS;Armor_M_Pants_A3_C18_6;Armored Brown Drab Arasiki Leather Pants;3;17
17740;0x4c450000;0x0000454c;MALE PANTS;Armor_M_Pants_A3_C2_1;Armored Brown Arasiki Leather Pants;3;1
18784;0x60490000;0x00004960;MALE PANTS;Armor_M_Pants_A3_C2_2;Armored Brown Arasiki Leather Pants;3;1
19828;0x744d0000;0x00004d74;MALE PANTS;Armor_M_Pants_A3_C2_3;Armored Brown Arasiki Leather Pants;3;1
20872;0x88510000;0x00005188;MALE PANTS;Armor_M_Pants_A3_C2_4;Armored Brown Arasiki Leather Pants;3;1
21916;0x9c550000;0x0000559c;MALE PANTS;Armor_M_Pants_A3_C2_5;Armored Brown Arasiki Leather Pants;3;1
22960;0xb0590000;0x000059b0;MALE PANTS;Armor_M_Pants_A3_C2_6;Armored Brown Arasiki Leather Pants;3;1
17741;0x4d450000;0x0000454d;MALE PANTS;Armor_M_Pants_A3_C3_1;Armored Red Arasiki Leather Pants;3;2
18785;0x61490000;0x00004961;MALE PANTS;Armor_M_Pants_A3_C3_2;Armored Red Arasiki Leather Pants;3;2
19829;0x754d0000;0x00004d75;MALE PANTS;Armor_M_Pants_A3_C3_3;Armored Red Arasiki Leather Pants;3;2
20873;0x89510000;0x00005189;MALE PANTS;Armor_M_Pants_A3_C3_4;Armored Red Arasiki Leather Pants;3;2
21917;0x9d550000;0x0000559d;MALE PANTS;Armor_M_Pants_A3_C3_5;Armored Red Arasiki Leather Pants;3;2
22961;0xb1590000;0x000059b1;MALE PANTS;Armor_M_Pants_A3_C3_6;Armored Red Arasiki Leather Pants;3;2
17742;0x4e450000;0x0000454e;MALE PANTS;Armor_M_Pants_A3_C4_1;Armored Purple Arasiki Leather Pants;3;3
18786;0x62490000;0x00004962;MALE PANTS;Armor_M_Pants_A3_C4_2;Armored Purple Arasiki Leather Pants;3;3
19830;0x764d0000;0x00004d76;MALE PANTS;Armor_M_Pants_A3_C4_3;Armored Purple Arasiki Leather Pants;3;3
20874;0x8a510000;0x0000518a;MALE PANTS;Armor_M_Pants_A3_C4_4;Armored Purple Arasiki Leather Pants;3;3
21918;0x9e550000;0x0000559e;MALE PANTS;Armor_M_Pants_A3_C4_5;Armored Purple Arasiki Leather Pants;3;3
22962;0xb2590000;0x000059b2;MALE PANTS;Armor_M_Pants_A3_C4_6;Armored Purple Arasiki Leather Pants;3;3
17743;0x4f450000;0x0000454f;MALE PANTS;Armor_M_Pants_A3_C5_1;Armored Olive Green Arasiki Leather Pants;3;4
18787;0x63490000;0x00004963;MALE PANTS;Armor_M_Pants_A3_C5_2;Armored Olive Green Arasiki Leather Pants;3;4
19831;0x774d0000;0x00004d77;MALE PANTS;Armor_M_Pants_A3_C5_3;Armored Olive Green Arasiki Leather Pants;3;4
20875;0x8b510000;0x0000518b;MALE PANTS;Armor_M_Pants_A3_C5_4;Armored Olive Green Arasiki Leather Pants;3;4
21919;0x9f550000;0x0000559f;MALE PANTS;Armor_M_Pants_A3_C5_5;Armored Olive Green Arasiki Leather Pants;3;4
22963;0xb3590000;0x000059b3;MALE PANTS;Armor_M_Pants_A3_C5_6;Armored Olive Green Arasiki Leather Pants;3;4
17744;0x50450000;0x00004550;MALE PANTS;Armor_M_Pants_A3_C6_1;Armored Orchid Arasiki Leather Pants;3;5
18788;0x64490000;0x00004964;MALE PANTS;Armor_M_Pants_A3_C6_2;Armored Orchid Arasiki Leather Pants;3;5
19832;0x784d0000;0x00004d78;MALE PANTS;Armor_M_Pants_A3_C6_3;Armored Orchid Arasiki Leather Pants;3;5
20876;0x8c510000;0x0000518c;MALE PANTS;Armor_M_Pants_A3_C6_4;Armored Orchid Arasiki Leather Pants;3;5
21920;0xa0550000;0x000055a0;MALE PANTS;Armor_M_Pants_A3_C6_5;Armored Orchid Arasiki Leather Pants;3;5
22964;0xb4590000;0x000059b4;MALE PANTS;Armor_M_Pants_A3_C6_6;Armored Orchid Arasiki Leather Pants;3;5
17745;0x51450000;0x00004551;MALE PANTS;Armor_M_Pants_A3_C7_1;Armored Magenta Arasiki Leather Pants;3;6
18789;0x65490000;0x00004965;MALE PANTS;Armor_M_Pants_A3_C7_2;Armored Magenta Arasiki Leather Pants;3;6
19833;0x794d0000;0x00004d79;MALE PANTS;Armor_M_Pants_A3_C7_3;Armored Magenta Arasiki Leather Pants;3;6
20877;0x8d510000;0x0000518d;MALE PANTS;Armor_M_Pants_A3_C7_4;Armored Magenta Arasiki Leather Pants;3;6
21921;0xa1550000;0x000055a1;MALE PANTS;Armor_M_Pants_A3_C7_5;Armored Magenta Arasiki Leather Pants;3;6
22965;0xb5590000;0x000059b5;MALE PANTS;Armor_M_Pants_A3_C7_6;Armored Magenta Arasiki Leather Pants;3;6
17746;0x52450000;0x00004552;MALE PANTS;Armor_M_Pants_A3_C8_1;Armored Green Arasiki Leather Pants;3;7
18790;0x66490000;0x00004966;MALE PANTS;Armor_M_Pants_A3_C8_2;Armored Green Arasiki Leather Pants;3;7
19834;0x7a4d0000;0x00004d7a;MALE PANTS;Armor_M_Pants_A3_C8_3;Armored Green Arasiki Leather Pants;3;7
20878;0x8e510000;0x0000518e;MALE PANTS;Armor_M_Pants_A3_C8_4;Armored Green Arasiki Leather Pants;3;7
21922;0xa2550000;0x000055a2;MALE PANTS;Armor_M_Pants_A3_C8_5;Armored Green Arasiki Leather Pants;3;7
22966;0xb6590000;0x000059b6;MALE PANTS;Armor_M_Pants_A3_C8_6;Armored Green Arasiki Leather Pants;3;7
18421;0xf5470000;0x000047f5;MALE PANTS;Armor_M_Pants_A3_C9_1;Armored Olive Arasiki Leather Pants;3;8
19465;0x094c0000;0x00004c09;MALE PANTS;Armor_M_Pants_A3_C9_2;Armored Olive Arasiki Leather Pants;3;8
20509;0x1d500000;0x0000501d;MALE PANTS;Armor_M_Pants_A3_C9_3;Armored Olive Arasiki Leather Pants;3;8
21553;0x31540000;0x00005431;MALE PANTS;Armor_M_Pants_A3_C9_4;Armored Olive Arasiki Leather Pants;3;8
22597;0x45580000;0x00005845;MALE PANTS;Armor_M_Pants_A3_C9_5;Armored Olive Arasiki Leather Pants;3;8
23641;0x595c0000;0x00005c59;MALE PANTS;Armor_M_Pants_A3_C9_6;Armored Olive Arasiki Leather Pants;3;8
17747;0x53450000;0x00004553;MALE PANTS;Armor_M_Pants_A4_C1_1;Armored Black Misene Pinstripes;4;0
18791;0x67490000;0x00004967;MALE PANTS;Armor_M_Pants_A4_C1_2;Armored Black Misene Pinstripes;4;0
19835;0x7b4d0000;0x00004d7b;MALE PANTS;Armor_M_Pants_A4_C1_3;Armored Black Misene Pinstripes;4;0
20879;0x8f510000;0x0000518f;MALE PANTS;Armor_M_Pants_A4_C1_4;Armored Black Misene Pinstripes;4;0
21923;0xa3550000;0x000055a3;MALE PANTS;Armor_M_Pants_A4_C1_5;Armored Black Misene Pinstripes;4;0
22967;0xb7590000;0x000059b7;MALE PANTS;Armor_M_Pants_A4_C1_6;Armored Black Misene Pinstripes;4;0
18292;0x74470000;0x00004774;MALE PANTS;Armor_M_Pants_A4_C10_1;Armored Olive Misene Pinstripes;4;9
19336;0x884b0000;0x00004b88;MALE PANTS;Armor_M_Pants_A4_C10_2;Armored Olive Misene Pinstripes;4;9
20380;0x9c4f0000;0x00004f9c;MALE PANTS;Armor_M_Pants_A4_C10_3;Armored Olive Misene Pinstripes;4;9
21424;0xb0530000;0x000053b0;MALE PANTS;Armor_M_Pants_A4_C10_4;Armored Olive Misene Pinstripes;4;9
22468;0xc4570000;0x000057c4;MALE PANTS;Armor_M_Pants_A4_C10_5;Armored Olive Misene Pinstripes;4;9
23512;0xd85b0000;0x00005bd8;MALE PANTS;Armor_M_Pants_A4_C10_6;Armored Olive Misene Pinstripes;4;9
18293;0x75470000;0x00004775;MALE PANTS;Armor_M_Pants_A4_C11_1;Armored Gray Misene Pinstripes;4;10
19337;0x894b0000;0x00004b89;MALE PANTS;Armor_M_Pants_A4_C11_2;Armored Gray Misene Pinstripes;4;10
20381;0x9d4f0000;0x00004f9d;MALE PANTS;Armor_M_Pants_A4_C11_3;Armored Gray Misene Pinstripes;4;10
21425;0xb1530000;0x000053b1;MALE PANTS;Armor_M_Pants_A4_C11_4;Armored Gray Misene Pinstripes;4;10
22469;0xc5570000;0x000057c5;MALE PANTS;Armor_M_Pants_A4_C11_5;Armored Gray Misene Pinstripes;4;10
23513;0xd95b0000;0x00005bd9;MALE PANTS;Armor_M_Pants_A4_C11_6;Armored Gray Misene Pinstripes;4;10
18294;0x76470000;0x00004776;MALE PANTS;Armor_M_Pants_A4_C12_1;Armored Dim Eggplant Misene Pinstripes;4;11
19338;0x8a4b0000;0x00004b8a;MALE PANTS;Armor_M_Pants_A4_C12_2;Armored Dim Eggplant Misene Pinstripes;4;11
20382;0x9e4f0000;0x00004f9e;MALE PANTS;Armor_M_Pants_A4_C12_3;Armored Dim Eggplant Misene Pinstripes;4;11
21426;0xb2530000;0x000053b2;MALE PANTS;Armor_M_Pants_A4_C12_4;Armored Dim Eggplant Misene Pinstripes;4;11
22470;0xc6570000;0x000057c6;MALE PANTS;Armor_M_Pants_A4_C12_5;Armored Dim Eggplant Misene Pinstripes;4;11
23514;0xda5b0000;0x00005bda;MALE PANTS;Armor_M_Pants_A4_C12_6;Armored Dim Eggplant Misene Pinstripes;4;11
18295;0x77470000;0x00004777;MALE PANTS;Armor_M_Pants_A4_C13_1;Armored Eggplant Misene Pinstripes;4;12
19339;0x8b4b0000;0x00004b8b;MALE PANTS;Armor_M_Pants_A4_C13_2;Armored Eggplant Misene Pinstripes;4;12
20383;0x9f4f0000;0x00004f9f;MALE PANTS;Armor_M_Pants_A4_C13_3;Armored Eggplant Misene Pinstripes;4;12
21427;0xb3530000;0x000053b3;MALE PANTS;Armor_M_Pants_A4_C13_4;Armored Eggplant Misene Pinstripes;4;12
22471;0xc7570000;0x000057c7;MALE PANTS;Armor_M_Pants_A4_C13_5;Armored Eggplant Misene Pinstripes;4;12
23515;0xdb5b0000;0x00005bdb;MALE PANTS;Armor_M_Pants_A4_C13_6;Armored Eggplant Misene Pinstripes;4;12
18296;0x78470000;0x00004778;MALE PANTS;Armor_M_Pants_A4_C14_1;Armored Magenta Misene Pinstripes;4;13
19340;0x8c4b0000;0x00004b8c;MALE PANTS;Armor_M_Pants_A4_C14_2;Armored Magenta Misene Pinstripes;4;13
20384;0xa04f0000;0x00004fa0;MALE PANTS;Armor_M_Pants_A4_C14_3;Armored Magenta Misene Pinstripes;4;13
21428;0xb4530000;0x000053b4;MALE PANTS;Armor_M_Pants_A4_C14_4;Armored Magenta Misene Pinstripes;4;13
22472;0xc8570000;0x000057c8;MALE PANTS;Armor_M_Pants_A4_C14_5;Armored Magenta Misene Pinstripes;4;13
23516;0xdc5b0000;0x00005bdc;MALE PANTS;Armor_M_Pants_A4_C14_6;Armored Magenta Misene Pinstripes;4;13
18297;0x79470000;0x00004779;MALE PANTS;Armor_M_Pants_A4_C15_1;Armored Dim Magenta Misene Pinstripes;4;14
19341;0x8d4b0000;0x00004b8d;MALE PANTS;Armor_M_Pants_A4_C15_2;Armored Dim Magenta Misene Pinstripes;4;14
20385;0xa14f0000;0x00004fa1;MALE PANTS;Armor_M_Pants_A4_C15_3;Armored Dim Magenta Misene Pinstripes;4;14
21429;0xb5530000;0x000053b5;MALE PANTS;Armor_M_Pants_A4_C15_4;Armored Dim Magenta Misene Pinstripes;4;14
22473;0xc9570000;0x000057c9;MALE PANTS;Armor_M_Pants_A4_C15_5;Armored Dim Magenta Misene Pinstripes;4;14
23517;0xdd5b0000;0x00005bdd;MALE PANTS;Armor_M_Pants_A4_C15_6;Armored Dim Magenta Misene Pinstripes;4;14
18298;0x7a470000;0x0000477a;MALE PANTS;Armor_M_Pants_A4_C16_1;Armored Deep Teal Misene Pinstripes;4;15
19342;0x8e4b0000;0x00004b8e;MALE PANTS;Armor_M_Pants_A4_C16_2;Armored Deep Teal Misene Pinstripes;4;15
20386;0xa24f0000;0x00004fa2;MALE PANTS;Armor_M_Pants_A4_C16_3;Armored Deep Teal Misene Pinstripes;4;15
21430;0xb6530000;0x000053b6;MALE PANTS;Armor_M_Pants_A4_C16_4;Armored Deep Teal Misene Pinstripes;4;15
22474;0xca570000;0x000057ca;MALE PANTS;Armor_M_Pants_A4_C16_5;Armored Deep Teal Misene Pinstripes;4;15
23518;0xde5b0000;0x00005bde;MALE PANTS;Armor_M_Pants_A4_C16_6;Armored Deep Teal Misene Pinstripes;4;15
17748;0x54450000;0x00004554;MALE PANTS;Armor_M_Pants_A4_C2_1;Armored Brown Misene Pinstripes;4;1
18792;0x68490000;0x00004968;MALE PANTS;Armor_M_Pants_A4_C2_2;Armored Brown Misene Pinstripes;4;1
19836;0x7c4d0000;0x00004d7c;MALE PANTS;Armor_M_Pants_A4_C2_3;Armored Brown Misene Pinstripes;4;1
20880;0x90510000;0x00005190;MALE PANTS;Armor_M_Pants_A4_C2_4;Armored Brown Misene Pinstripes;4;1
21924;0xa4550000;0x000055a4;MALE PANTS;Armor_M_Pants_A4_C2_5;Armored Brown Misene Pinstripes;4;1
22968;0xb8590000;0x000059b8;MALE PANTS;Armor_M_Pants_A4_C2_6;Armored Brown Misene Pinstripes;4;1
17796;0x84450000;0x00004584;MALE PANTS;Armor_M_Pants_A4_C3_1;Armored Dogwood Misene Pinstripes;4;2
18840;0x98490000;0x00004998;MALE PANTS;Armor_M_Pants_A4_C3_2;Armored Dogwood Misene Pinstripes;4;2
19884;0xac4d0000;0x00004dac;MALE PANTS;Armor_M_Pants_A4_C3_3;Armored Dogwood Misene Pinstripes;4;2
20928;0xc0510000;0x000051c0;MALE PANTS;Armor_M_Pants_A4_C3_4;Armored Dogwood Misene Pinstripes;4;2
21972;0xd4550000;0x000055d4;MALE PANTS;Armor_M_Pants_A4_C3_5;Armored Dogwood Misene Pinstripes;4;2
23016;0xe8590000;0x000059e8;MALE PANTS;Armor_M_Pants_A4_C3_6;Armored Dogwood Misene Pinstripes;4;2
17797;0x85450000;0x00004585;MALE PANTS;Armor_M_Pants_A4_C4_1;Armored Purple Misene Pinstripes;4;3
18841;0x99490000;0x00004999;MALE PANTS;Armor_M_Pants_A4_C4_2;Armored Purple Misene Pinstripes;4;3
19885;0xad4d0000;0x00004dad;MALE PANTS;Armor_M_Pants_A4_C4_3;Armored Purple Misene Pinstripes;4;3
20929;0xc1510000;0x000051c1;MALE PANTS;Armor_M_Pants_A4_C4_4;Armored Purple Misene Pinstripes;4;3
21973;0xd5550000;0x000055d5;MALE PANTS;Armor_M_Pants_A4_C4_5;Armored Purple Misene Pinstripes;4;3
23017;0xe9590000;0x000059e9;MALE PANTS;Armor_M_Pants_A4_C4_6;Armored Purple Misene Pinstripes;4;3
17798;0x86450000;0x00004586;MALE PANTS;Armor_M_Pants_A4_C5_1;Armored Dark Red Misene Pinstripes;4;4
18842;0x9a490000;0x0000499a;MALE PANTS;Armor_M_Pants_A4_C5_2;Armored Dark Red Misene Pinstripes;4;4
19886;0xae4d0000;0x00004dae;MALE PANTS;Armor_M_Pants_A4_C5_3;Armored Dark Red Misene Pinstripes;4;4
20930;0xc2510000;0x000051c2;MALE PANTS;Armor_M_Pants_A4_C5_4;Armored Dark Red Misene Pinstripes;4;4
21974;0xd6550000;0x000055d6;MALE PANTS;Armor_M_Pants_A4_C5_5;Armored Dark Red Misene Pinstripes;4;4
23018;0xea590000;0x000059ea;MALE PANTS;Armor_M_Pants_A4_C5_6;Armored Dark Red Misene Pinstripes;4;4
17799;0x87450000;0x00004587;MALE PANTS;Armor_M_Pants_A4_C6_1;Armored Sea Green Misene Pinstripes;4;5
18843;0x9b490000;0x0000499b;MALE PANTS;Armor_M_Pants_A4_C6_2;Armored Sea Green Misene Pinstripes;4;5
19887;0xaf4d0000;0x00004daf;MALE PANTS;Armor_M_Pants_A4_C6_3;Armored Sea Green Misene Pinstripes;4;5
20931;0xc3510000;0x000051c3;MALE PANTS;Armor_M_Pants_A4_C6_4;Armored Sea Green Misene Pinstripes;4;5
21975;0xd7550000;0x000055d7;MALE PANTS;Armor_M_Pants_A4_C6_5;Armored Sea Green Misene Pinstripes;4;5
23019;0xeb590000;0x000059eb;MALE PANTS;Armor_M_Pants_A4_C6_6;Armored Sea Green Misene Pinstripes;4;5
17800;0x88450000;0x00004588;MALE PANTS;Armor_M_Pants_A4_C7_1;Armored Yellow Misene Pinstripes;4;6
18844;0x9c490000;0x0000499c;MALE PANTS;Armor_M_Pants_A4_C7_2;Armored Yellow Misene Pinstripes;4;6
19888;0xb04d0000;0x00004db0;MALE PANTS;Armor_M_Pants_A4_C7_3;Armored Yellow Misene Pinstripes;4;6
20932;0xc4510000;0x000051c4;MALE PANTS;Armor_M_Pants_A4_C7_4;Armored Yellow Misene Pinstripes;4;6
21976;0xd8550000;0x000055d8;MALE PANTS;Armor_M_Pants_A4_C7_5;Armored Yellow Misene Pinstripes;4;6
23020;0xec590000;0x000059ec;MALE PANTS;Armor_M_Pants_A4_C7_6;Armored Yellow Misene Pinstripes;4;6
17801;0x89450000;0x00004589;MALE PANTS;Armor_M_Pants_A4_C8_1;Armored Indigo Misene Pinstripes;4;7
18845;0x9d490000;0x0000499d;MALE PANTS;Armor_M_Pants_A4_C8_2;Armored Indigo Misene Pinstripes;4;7
19889;0xb14d0000;0x00004db1;MALE PANTS;Armor_M_Pants_A4_C8_3;Armored Indigo Misene Pinstripes;4;7
20933;0xc5510000;0x000051c5;MALE PANTS;Armor_M_Pants_A4_C8_4;Armored Indigo Misene Pinstripes;4;7
21977;0xd9550000;0x000055d9;MALE PANTS;Armor_M_Pants_A4_C8_5;Armored Indigo Misene Pinstripes;4;7
23021;0xed590000;0x000059ed;MALE PANTS;Armor_M_Pants_A4_C8_6;Armored Indigo Misene Pinstripes;4;7
18291;0x73470000;0x00004773;MALE PANTS;Armor_M_Pants_A4_C9_1;Armored Red Misene Pinstripes;4;8
19335;0x874b0000;0x00004b87;MALE PANTS;Armor_M_Pants_A4_C9_2;Armored Red Misene Pinstripes;4;8
20379;0x9b4f0000;0x00004f9b;MALE PANTS;Armor_M_Pants_A4_C9_3;Armored Red Misene Pinstripes;4;8
21423;0xaf530000;0x000053af;MALE PANTS;Armor_M_Pants_A4_C9_4;Armored Red Misene Pinstripes;4;8
22467;0xc3570000;0x000057c3;MALE PANTS;Armor_M_Pants_A4_C9_5;Armored Red Misene Pinstripes;4;8
23511;0xd75b0000;0x00005bd7;MALE PANTS;Armor_M_Pants_A4_C9_6;Armored Red Misene Pinstripes;4;8
17749;0x55450000;0x00004555;MALE PANTS;Armor_M_Pants_A5_C1_1;Armored Black Ivora Slacks;5;0
18793;0x69490000;0x00004969;MALE PANTS;Armor_M_Pants_A5_C1_2;Armored Black Ivora Slacks;5;0
19837;0x7d4d0000;0x00004d7d;MALE PANTS;Armor_M_Pants_A5_C1_3;Armored Black Ivora Slacks;5;0
20881;0x91510000;0x00005191;MALE PANTS;Armor_M_Pants_A5_C1_4;Armored Black Ivora Slacks;5;0
21925;0xa5550000;0x000055a5;MALE PANTS;Armor_M_Pants_A5_C1_5;Armored Black Ivora Slacks;5;0
22969;0xb9590000;0x000059b9;MALE PANTS;Armor_M_Pants_A5_C1_6;Armored Black Ivora Slacks;5;0
18300;0x7c470000;0x0000477c;MALE PANTS;Armor_M_Pants_A5_C10_1;Armored Red Ivora Slacks;5;9
19344;0x904b0000;0x00004b90;MALE PANTS;Armor_M_Pants_A5_C10_2;Armored Red Ivora Slacks;5;9
20388;0xa44f0000;0x00004fa4;MALE PANTS;Armor_M_Pants_A5_C10_3;Armored Red Ivora Slacks;5;9
21432;0xb8530000;0x000053b8;MALE PANTS;Armor_M_Pants_A5_C10_4;Armored Red Ivora Slacks;5;9
22476;0xcc570000;0x000057cc;MALE PANTS;Armor_M_Pants_A5_C10_5;Armored Red Ivora Slacks;5;9
23520;0xe05b0000;0x00005be0;MALE PANTS;Armor_M_Pants_A5_C10_6;Armored Red Ivora Slacks;5;9
18301;0x7d470000;0x0000477d;MALE PANTS;Armor_M_Pants_A5_C11_1;Armored Olive Ivora Slacks;5;10
19345;0x914b0000;0x00004b91;MALE PANTS;Armor_M_Pants_A5_C11_2;Armored Olive Ivora Slacks;5;10
20389;0xa54f0000;0x00004fa5;MALE PANTS;Armor_M_Pants_A5_C11_3;Armored Olive Ivora Slacks;5;10
21433;0xb9530000;0x000053b9;MALE PANTS;Armor_M_Pants_A5_C11_4;Armored Olive Ivora Slacks;5;10
22477;0xcd570000;0x000057cd;MALE PANTS;Armor_M_Pants_A5_C11_5;Armored Olive Ivora Slacks;5;10
23521;0xe15b0000;0x00005be1;MALE PANTS;Armor_M_Pants_A5_C11_6;Armored Olive Ivora Slacks;5;10
18302;0x7e470000;0x0000477e;MALE PANTS;Armor_M_Pants_A5_C12_1;Armored Dim Purple Ivora Slacks;5;11
19346;0x924b0000;0x00004b92;MALE PANTS;Armor_M_Pants_A5_C12_2;Armored Dim Purple Ivora Slacks;5;11
20390;0xa64f0000;0x00004fa6;MALE PANTS;Armor_M_Pants_A5_C12_3;Armored Dim Purple Ivora Slacks;5;11
21434;0xba530000;0x000053ba;MALE PANTS;Armor_M_Pants_A5_C12_4;Armored Dim Purple Ivora Slacks;5;11
22478;0xce570000;0x000057ce;MALE PANTS;Armor_M_Pants_A5_C12_5;Armored Dim Purple Ivora Slacks;5;11
